Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Romain,2020-03-10 06:20:52,00:10:00,,JoJo's Bizarre Adventure: Phantom Blood / Battle Tendency: La dernière Onde ! (Épisode 9),,DefaultWidevineAndroidPhone,00:22:37,00:22:37,FR (France)
Romain,2020-03-09 22:08:33,00:17:22,,JoJo's Bizarre Adventure: Phantom Blood / Battle Tendency: Le combat sanglant ! Jojo et Dio ! (Épisode 8),,DefaultWidevineAndroidPhone,00:22:06,00:22:06,FR (France)
Romain,2020-03-09 22:05:42,00:02:18,,Mars: Saison 1: Nouveau monde (Épisode 1),,DefaultWidevineAndroidPhone,00:02:31,00:02:31,FR (France)
Romain,2020-03-09 15:23:59,00:05:48,,JoJo's Bizarre Adventure: Phantom Blood / Battle Tendency: Le successeur (Épisode 7),,DefaultWidevineAndroidPhone,00:22:03,00:22:03,FR (France)
Romain,2020-03-09 15:03:23,00:11:11,,Castlevania: Saison 2: Dernier sort (Épisode 5),,DefaultWidevineAndroidPhone,00:19:55,Not latest view,FR (France)
Romain,2020-03-09 14:54:24,00:08:40,,Castlevania: Saison 2: Le mât brisé (Épisode 4),,DefaultWidevineAndroidPhone,00:23:14,00:23:14,FR (France)
Romain,2020-03-09 06:15:59,00:05:44,,Castlevania: Saison 2: Le mât brisé (Épisode 4),,DefaultWidevineAndroidPhone,00:10:12,Not latest view,FR (France)
Romain,2020-03-09 06:06:48,00:09:00,,Castlevania: Saison 2: Forces obscures (Épisode 3),,DefaultWidevineAndroidPhone,00:24:32,00:24:32,FR (France)
Romain,2020-03-09 05:43:05,00:20:37,,Marvel's Luke Cage: Saison 2: They Reminisce Over You (Épisode 13),,DefaultWidevineAndroidPhone,01:07:15,01:07:15,FR (France)
Romain,2020-03-08 22:38:02,00:31:32,,Marvel's Luke Cage: Saison 2: Can't Front On Me (Épisode 12),,DefaultWidevineAndroidPhone,01:00:26,01:00:26,FR (France)
Romain,2020-03-08 22:29:22,00:08:29,,Marvel's Luke Cage: Saison 2: The Creator (Épisode 11),,DefaultWidevineAndroidPhone,00:54:22,00:54:22,FR (France)
Romain,2020-03-08 22:03:45,00:18:57,,Marvel's Luke Cage: Saison 2: The Creator (Épisode 11),,DefaultWidevineAndroidPhone,00:39:31,Not latest view,FR (France)
Romain,2020-03-08 21:29:51,00:32:12,,Marvel's Luke Cage: Saison 2: The Main Ingredient (Épisode 10),,DefaultWidevineAndroidPhone,00:57:50,00:57:50,FR (France)
Romain,2020-03-08 20:40:11,00:32:45,,Élite: Saison 1: Bienvenue (Épisode 1),,DefaultWidevineAndroidPhone,00:53:38,00:53:38,FR (France)
Romain,2020-03-08 20:04:53,00:10:24,,Castlevania: Saison 2: Forces obscures (Épisode 3),,DefaultWidevineAndroidPhone,00:13:21,Not latest view,FR (France)
Romain,2020-03-08 17:59:18,00:21:30,,Marvel's Luke Cage: Saison 2: For Pete's Sake (Épisode 9),,DefaultWidevineAndroidPhone,00:57:17,00:57:17,FR (France)
Romain,2020-03-08 17:27:33,00:31:29,,"Marvel's Luke Cage: Saison 2: If It Ain't Rough, It Ain't Right (Épisode 8)",,DefaultWidevineAndroidPhone,00:53:07,00:53:07,FR (France)
Romain,2020-03-08 14:43:21,00:24:40,,Marvel's Luke Cage: Saison 2: On and On (Épisode 7),,DefaultWidevineAndroidPhone,00:53:53,00:53:53,FR (France)
Romain,2020-03-08 14:43:16,00:00:01,,Castlevania: Saison 2: Forces obscures (Épisode 3),,DefaultWidevineAndroidPhone,00:00:01,Not latest view,FR (France)
Romain,2020-03-08 14:06:39,00:21:07,,Castlevania: Saison 2: Demeures ancestrales (Épisode 2),,DefaultWidevineAndroidPhone,00:23:05,00:23:05,FR (France)
Romain,2020-03-08 13:52:13,00:13:20,,Castlevania: Saison 2: Conseil de guerre (Épisode 1),,DefaultWidevineAndroidPhone,00:23:36,00:23:36,FR (France)
Romain,2020-03-08 13:32:40,00:19:29,,Castlevania: Saison 1: Monument (Épisode 4),,DefaultWidevineAndroidPhone,00:21:48,00:21:48,FR (France)
Romain,2020-03-08 13:27:49,00:04:48,,Castlevania: Saison 1: Labyrinthe (Épisode 3),,DefaultWidevineAndroidPhone,00:22:21,00:22:21,FR (France)
Romain,2020-03-07 22:27:29,00:13:17,,Castlevania: Saison 1: Labyrinthe (Épisode 3),,DefaultWidevineAndroidPhone,00:16:37,Not latest view,FR (France)
Romain,2020-03-07 22:09:24,00:17:59,,Castlevania: Saison 1: Nécropole (Épisode 2),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,FR (France)
Romain,2020-03-07 07:52:19,00:05:45,,Castlevania: Saison 1: Sorcière (Épisode 1),,DefaultWidevineAndroidPhone,00:23:35,00:23:35,FR (France)
Romain,2020-03-07 07:36:04,00:12:28,,Castlevania: Saison 1: Sorcière (Épisode 1),,DefaultWidevineAndroidPhone,00:16:42,Not latest view,FR (France)
Romain,2020-03-06 17:51:37,00:28:15,,Marvel's Luke Cage: Saison 2: The Basement (Épisode 6),,DefaultWidevineAndroidPhone,01:02:05,01:02:05,FR (France)
Romain,2020-03-06 08:00:43,00:14:44,,Marvel's Luke Cage: Saison 2: The Basement (Épisode 6),,DefaultWidevineAndroidPhone,00:26:29,Not latest view,FR (France)
Romain,2020-03-06 07:54:46,00:00:44,,Marvel's Luke Cage: Saison 2: The Basement (Épisode 6),,DefaultWidevineAndroidPhone,00:00:58,Not latest view,FR (France)
Romain,2020-03-06 07:52:34,00:02:09,,Marvel's Luke Cage: Saison 2: All Souled Out (Épisode 5),,DefaultWidevineAndroidPhone,00:55:32,00:55:32,FR (France)
Romain,2020-03-06 07:44:37,00:06:30,,Marvel's Luke Cage: Saison 2: All Souled Out (Épisode 5),,DefaultWidevineAndroidPhone,00:52:49,Not latest view,FR (France)
Romain,2020-03-05 19:51:21,00:12:09,,Marvel's Luke Cage: Saison 2: All Souled Out (Épisode 5),,DefaultWidevineAndroidPhone,00:36:03,Not latest view,FR (France)
Romain,2020-03-05 19:19:58,00:29:42,,Marvel's Luke Cage: Saison 2: I Get Physical (Épisode 4),,DefaultWidevineAndroidPhone,00:52:16,00:52:16,FR (France)
Romain,2020-03-05 19:16:12,00:03:23,,Marvel's Luke Cage: Saison 2: Wig Out (Épisode 3),,DefaultWidevineAndroidPhone,00:57:42,00:57:42,FR (France)
Romain,2020-03-05 19:02:39,00:08:24,,Marvel's Luke Cage: Saison 2: Wig Out (Épisode 3),,DefaultWidevineAndroidPhone,00:45:51,Not latest view,FR (France)
Romain,2020-03-05 09:37:52,00:26:53,,Marvel's Luke Cage: Saison 2: Wig Out (Épisode 3),,DefaultWidevineAndroidPhone,00:35:08,Not latest view,FR (France)
Romain,2020-03-04 21:50:56,00:09:34,,Marvel's Luke Cage: Saison 2: Straighten It Out (Épisode 2),,DefaultWidevineAndroidPhone,00:53:00,00:53:00,FR (France)
Romain,2020-03-04 21:50:41,00:00:05,,Marvel's Luke Cage: Saison 2: Wig Out (Épisode 3),,DefaultWidevineAndroidPhone,00:05:08,Not latest view,FR (France)
Romain,2020-03-04 21:21:01,00:29:26,,Marvel's Luke Cage: Saison 2: Straighten It Out (Épisode 2),,DefaultWidevineAndroidPhone,00:38:07,Not latest view,FR (France)
Romain,2020-03-04 21:13:32,00:04:43,,Marvel's Luke Cage: Saison 2: Straighten It Out (Épisode 2),,DefaultWidevineAndroidPhone,00:08:24,Not latest view,FR (France)
Romain,2020-03-04 21:00:52,00:03:08,,Marvel's Luke Cage: Saison 2: Straighten It Out (Épisode 2),,DefaultWidevineAndroidPhone,00:03:18,Not latest view,FR (France)
Romain,2020-03-04 20:23:43,00:30:04,,Marvel's Luke Cage: Saison 2: Soul Brother #1 (Épisode 1),,DefaultWidevineAndroidPhone,00:53:59,00:53:59,FR (France)
Romain,2020-03-04 11:59:50,00:09:00,,Marvel's Luke Cage: Saison 2: Soul Brother #1 (Épisode 1),,DefaultWidevineAndroidPhone,00:20:59,Not latest view,FR (France)
Romain,2020-03-04 11:59:13,00:00:01,,Marvel's Luke Cage: Saison 1: Une nouvelle menace (Épisode 8),,DefaultWidevineAndroidPhone,00:00:13,00:00:13,FR (France)
Romain,2020-03-04 11:56:24,00:02:43,,Marvel's Luke Cage: Saison 1: La famille d'abord (Épisode 7),,DefaultWidevineAndroidPhone,00:50:09,00:50:09,FR (France)
Romain,2020-03-03 21:52:16,00:28:04,,Riverdale: Saison 4: Chapitre soixante-quatre : Tempête de glace (Épisode 7),,DefaultWidevineAndroidPhone,00:42:08,00:42:08,FR (France)
Romain,2020-03-03 21:08:46,00:18:50,,Marvel's Luke Cage: Saison 1: La famille d'abord (Épisode 7),,DefaultWidevineAndroidPhone,00:44:31,Not latest view,FR (France)
Romain,2020-03-03 20:58:57,00:09:22,,Marvel's Luke Cage: Saison 1: Claire passe à l'action ! (Épisode 6),,DefaultWidevineAndroidPhone,00:51:36,00:51:36,FR (France)
Romain,2020-03-03 20:16:12,00:09:06,,Marvel's Luke Cage: Saison 1: Claire passe à l'action ! (Épisode 6),,DefaultWidevineAndroidPhone,00:37:09,Not latest view,FR (France)
Romain,2020-03-03 14:37:36,00:02:27,,Marvel's Luke Cage: Saison 1: Claire passe à l'action ! (Épisode 6),,DefaultWidevineAndroidPhone,00:20:14,Not latest view,FR (France)
Romain,2020-03-03 14:10:11,00:20:00,,Marvel's Luke Cage: Saison 1: Une partie d'échecs grandeur nature (Épisode 5),,DefaultWidevineAndroidPhone,00:50:06,00:50:06,FR (France)
Romain,2020-03-03 06:03:45,00:05:28,,JoJo's Bizarre Adventure: Phantom Blood / Battle Tendency: Le successeur (Épisode 7),,DefaultWidevineAndroidPhone,00:10:20,Not latest view,FR (France)
Romain,2020-03-02 21:11:42,00:06:46,,Marvel's Luke Cage: Saison 1: Un sombre passé (Épisode 4),,DefaultWidevineAndroidPhone,00:50:57,00:50:57,FR (France)
Romain,2020-03-02 20:54:41,00:16:06,,Marvel's Luke Cage: Saison 1: La naissance d'un héros (Épisode 3),,DefaultWidevineAndroidPhone,00:54:55,00:54:55,FR (France)
Romain,2020-03-02 20:33:43,00:20:32,,Marvel's Luke Cage: Saison 1: Un salon de coiffure en guise de refuge (Épisode 2),,DefaultWidevineAndroidPhone,00:57:25,00:57:25,FR (France)
Romain,2020-03-02 20:24:32,00:03:39,,Marvel's Luke Cage: Saison 1: Un salon de coiffure en guise de refuge (Épisode 2),,DefaultWidevineAndroidPhone,00:18:50,Not latest view,FR (France)
Romain,2020-03-02 19:58:44,00:13:55,,Marvel's Luke Cage: Saison 1: Un salon de coiffure en guise de refuge (Épisode 2),,DefaultWidevineAndroidPhone,00:15:11,Not latest view,FR (France)
Romain,2020-03-02 16:56:16,00:21:43,,Lucifer: Saison 2: Dieu Johnson (Épisode 16),,DefaultWidevineAndroidPhone,00:43:13,00:43:13,FR (France)
Romain,2020-03-02 15:10:00,00:17:12,,JoJo's Bizarre Adventure: Phantom Blood / Battle Tendency: Courage du lendemain (Épisode 6),,DefaultWidevineAndroidPhone,00:22:02,00:22:02,FR (France)
Romain,2020-03-02 15:09:34,00:00:04,,Lucifer: Saison 1: Le dernier repas (Épisode 10),,DefaultWidevineAndroidPhone,00:01:52,00:01:52,FR (France)
Romain,2020-03-02 15:00:43,00:08:36,,Lucifer: Saison 1: Retour en enfer (Épisode 13),,DefaultWidevineAndroidPhone,00:43:15,00:43:15,FR (France)
Romain,2020-03-02 14:40:15,00:07:05,,Lucifer: Saison 1: Retour en enfer (Épisode 13),,DefaultWidevineAndroidPhone,00:15:50,Not latest view,FR (France)
Romain,2020-03-02 14:39:10,00:00:27,,Lucifer: Saison 1: Le dernier repas (Épisode 10),,DefaultWidevineAndroidPhone,00:01:49,Not latest view,FR (France)
Romain,2020-03-02 14:23:30,00:15:21,,Lucifer: Saison 1: Fanatisme (Épisode 12),,DefaultWidevineAndroidPhone,00:43:12,00:43:12,FR (France)
Romain,2020-03-02 05:31:03,00:35:00,,Altered Carbon: Saison 2: Anges déchus (Épisode 8),,DefaultWidevineAndroidPhone,00:49:55,00:49:55,FR (France)
Romain,2020-03-01 23:20:45,00:35:31,,Altered Carbon: Saison 2: Angoisse (Épisode 7),,DefaultWidevineAndroidPhone,00:45:27,00:45:27,FR (France)
Romain,2020-03-01 22:44:31,00:35:36,,Altered Carbon: Saison 2: Bury Me Dead (Épisode 6),,DefaultWidevineAndroidPhone,00:40:06,00:40:06,FR (France)
Romain,2020-03-01 21:59:04,00:17:07,,JoJo's Bizarre Adventure: Phantom Blood / Battle Tendency: Chevaliers des ténèbres (Épisode 5),,DefaultWidevineAndroidPhone,00:22:04,00:22:04,FR (France)
Romain,2020-03-01 12:18:54,00:20:26,,JoJo's Bizarre Adventure: Phantom Blood / Battle Tendency: Overdrive (Épisode 4),,DefaultWidevineAndroidPhone,00:22:03,00:22:03,FR (France)
Romain,2020-03-01 12:18:41,00:00:01,,JoJo's Bizarre Adventure: Phantom Blood / Battle Tendency: Dio l'envahisseur (Épisode 1),,DefaultWidevineAndroidPhone,00:00:01,00:00:01,FR (France)
Romain,2020-02-29 22:25:14,00:12:32,,Gate: Saison 1: Ainsi fut mené le combat (Épisode 24),,DefaultWidevineAndroidPhone,00:22:10,00:22:10,FR (France)
Romain,2020-02-29 22:10:42,00:14:19,,Gate: Saison 1: Parachutés (Épisode 23),,DefaultWidevineAndroidPhone,00:21:50,00:21:50,FR (France)
Romain,2020-02-29 22:08:16,00:02:24,,Gate: Saison 1: La princesse en habits d'esclave (Épisode 22),,DefaultWidevineAndroidPhone,00:21:44,00:21:44,FR (France)
Romain,2020-02-29 14:07:36,00:21:55,,Altered Carbon: Saison 2: I Wake Up Screaming (Épisode 5),,DefaultWidevineAndroidPhone,00:47:08,00:47:08,FR (France)
Romain,2020-02-29 12:20:37,00:17:49,,Altered Carbon: Saison 2: I Wake Up Screaming (Épisode 5),,DefaultWidevineAndroidPhone,00:19:47,Not latest view,FR (France)
Romain,2020-02-29 12:05:12,00:13:24,,Altered Carbon: Saison 2: L'ombre d'un doute (Épisode 4),,DefaultWidevineAndroidPhone,00:52:58,00:52:58,FR (France)
Romain,2020-02-29 11:45:39,00:00:27,,Altered Carbon: Saison 2: L'ombre d'un doute (Épisode 4),,DefaultWidevineAndroidPhone,00:36:11,Not latest view,FR (France)
Romain,2020-02-29 11:41:50,00:00:05,,Altered Carbon: Saison 2: L'ombre d'un doute (Épisode 4),,DefaultWidevineAndroidPhone,00:35:45,Not latest view,FR (France)
Romain,2020-02-29 11:35:50,00:04:03,,Altered Carbon: Saison 2: L'ombre d'un doute (Épisode 4),,DefaultWidevineAndroidPhone,00:35:42,Not latest view,FR (France)
Romain,2020-02-29 10:54:41,00:01:49,,Altered Carbon: Saison 2: L'ombre d'un doute (Épisode 4),,DefaultWidevineAndroidPhone,00:29:59,Not latest view,FR (France)
Romain,2020-02-28 23:02:40,00:25:22,,Altered Carbon: Saison 2: L'ombre d'un doute (Épisode 4),,DefaultWidevineAndroidPhone,00:28:10,Not latest view,FR (France)
Romain,2020-02-28 21:15:00,00:38:27,,Altered Carbon: Saison 2: Le charlatan (Épisode 3),,DefaultWidevineAndroidPhone,00:49:59,00:49:59,FR (France)
Romain,2020-02-28 20:40:36,00:34:09,,Altered Carbon: Saison 2: Paiement différé (Épisode 2),,DefaultWidevineAndroidPhone,00:43:40,00:43:40,FR (France)
Romain,2020-02-28 19:52:55,00:05:02,,Altered Carbon: Saison 2: Phantom Lady (Épisode 1),,DefaultWidevineAndroidPhone,00:42:32,00:42:32,FR (France)
Romain,2020-02-28 19:46:58,00:05:24,,Altered Carbon: Saison 2: Phantom Lady (Épisode 1),,DefaultWidevineAndroidPhone,00:35:48,Not latest view,FR (France)
Romain,2020-02-28 16:40:54,00:21:05,,Altered Carbon: Saison 2: Phantom Lady (Épisode 1),,DefaultWidevineAndroidPhone,00:29:41,Not latest view,FR (France)
Romain,2020-02-28 15:20:22,00:10:08,,Gate: Saison 1: La princesse en habits d'esclave (Épisode 22),,DefaultWidevineAndroidPhone,00:18:42,Not latest view,FR (France)
Romain,2020-02-28 15:08:57,00:11:00,,Gate: Saison 1: Deadline (Épisode 21),,DefaultWidevineAndroidPhone,00:21:46,00:21:46,FR (France)
Romain,2020-02-28 15:00:09,00:08:34,,Gate: Saison 1: Les amants (Épisode 20),,DefaultWidevineAndroidPhone,00:21:49,00:21:49,FR (France)
Romain,2020-02-28 14:04:28,00:01:48,,Gate: Saison 1: Les amants (Épisode 20),,DefaultWidevineAndroidPhone,00:03:16,Not latest view,FR (France)
Romain,2020-02-28 13:43:23,00:16:20,,Gate: Saison 1: Des sœurs dangereuses (Épisode 19),,DefaultWidevineAndroidPhone,00:22:04,00:22:04,FR (France)
Romain,2020-02-28 13:31:21,00:11:46,,Gate: Saison 1: La cité magique de Rondel (Épisode 18),,DefaultWidevineAndroidPhone,00:21:49,00:21:49,FR (France)
Romain,2020-02-28 13:26:31,00:04:46,,Gate: Saison 1: Le combat décisif (Épisode 17),,DefaultWidevineAndroidPhone,00:21:42,00:21:42,FR (France)
Romain,2020-02-28 07:19:50,00:07:34,,Gate: Saison 1: Le combat décisif (Épisode 17),,DefaultWidevineAndroidPhone,00:15:50,Not latest view,FR (France)
Romain,2020-02-28 07:06:56,00:12:32,,Gate: Saison 1: Retrouvailles avec le dragon de feu (Épisode 16),,DefaultWidevineAndroidPhone,00:21:47,00:21:47,FR (France)
Romain,2020-02-28 07:01:34,00:04:36,,Gate: Saison 1: Tucca Luna Marceau (Épisode 15),,DefaultWidevineAndroidPhone,00:22:08,00:22:08,FR (France)
Romain,2020-02-28 00:24:31,00:04:51,,Gate: Saison 1: Tucca Luna Marceau (Épisode 15),,DefaultWidevineAndroidPhone,00:14:44,Not latest view,FR (France)
Romain,2020-02-28 00:06:09,00:17:48,,Gate: Saison 1: Violent séisme dans la capitale (Épisode 14),,DefaultWidevineAndroidPhone,00:21:48,00:21:48,FR (France)
Romain,2020-02-27 20:29:08,00:18:37,,Gate: Saison 1: Le banquet (Épisode 13),,DefaultWidevineAndroidPhone,00:21:40,00:21:40,FR (France)
Romain,2020-02-27 20:18:04,00:10:57,,Gate: Saison 1: Si c'était Itami... (Épisode 12),,DefaultWidevineAndroidPhone,00:22:15,00:22:15,FR (France)
Romain,2020-02-27 19:42:41,00:06:26,,Gate: Saison 1: Si c'était Itami... (Épisode 12),,DefaultWidevineAndroidPhone,00:09:01,Not latest view,FR (France)
Romain,2020-02-27 19:27:32,00:14:39,,Gate: Saison 1: Un visiteur (Épisode 11),,DefaultWidevineAndroidPhone,00:21:48,00:21:48,FR (France)
Romain,2020-02-27 19:26:09,00:01:20,,Gate: Saison 1: Espoir et désespoir (Épisode 10),,DefaultWidevineAndroidPhone,00:20:11,00:20:11,FR (France)
Romain,2020-02-27 09:43:27,00:13:16,,Gate: Saison 1: Espoir et désespoir (Épisode 10),,DefaultWidevineAndroidPhone,00:18:35,Not latest view,FR (France)
Romain,2020-02-26 21:51:42,00:10:47,,Gate: Saison 1: Combat nocturne dans les reliefs de Hakone (Épisode 9),,DefaultWidevineAndroidPhone,00:21:36,00:21:36,FR (France)
Romain,2020-02-26 21:33:39,00:17:54,,Gate: Saison 1: Le Japon de l'autre côté de la porte (Épisode 8),,DefaultWidevineAndroidPhone,00:21:37,00:21:37,FR (France)
Romain,2020-02-26 21:23:28,00:09:56,,Gate: Saison 1: La détermination de la princesse impériale (Épisode 7),,DefaultWidevineAndroidPhone,00:22:10,00:22:10,FR (France)
Romain,2020-02-26 21:17:05,00:05:57,,DEATH NOTE -デスノート-: Death Note: Silence (Épisode 25),,DefaultWidevineAndroidPhone,00:21:32,00:21:32,FR (France)
Romain,2020-02-26 21:06:42,00:10:13,,DEATH NOTE -デスノート-: Death Note: Résurrection (Épisode 24),,DefaultWidevineAndroidPhone,00:22:59,00:22:59,FR (France)
Romain,2020-02-26 12:52:49,00:00:35,,Gate: Saison 1: La chevauchée des déesses de la guerre (Épisode 6),,DefaultWidevineAndroidPhone,00:21:02,00:21:02,FR (France)
Romain,2020-02-26 12:24:23,00:09:39,,Gate: Saison 1: La chevauchée des déesses de la guerre (Épisode 6),,DefaultWidevineAndroidPhone,00:20:13,Not latest view,FR (France)
Romain,2020-02-26 12:14:26,00:09:27,,Gate: Saison 1: La bataille d'Italica (Épisode 5),,DefaultWidevineAndroidPhone,00:21:44,00:21:44,FR (France)
Romain,2020-02-26 12:14:15,00:00:05,,Gate: Saison 1: La bataille d'Italica (Épisode 5),,DefaultWidevineAndroidPhone,00:03:31,Not latest view,FR (France)
Romain,2020-02-26 12:05:39,00:08:04,,Gate: Saison 1: En terre inconnue (Épisode 4),,DefaultWidevineAndroidPhone,00:21:47,00:21:47,FR (France)
Romain,2020-02-25 22:57:10,00:09:36,,The Seven Deadly Sins: Le retour des commandements: Le retour du péché (Épisode 22),,DefaultWidevineAndroidPhone,00:22:53,00:22:53,FR (France)
Romain,2020-02-25 22:49:05,00:07:45,,The Seven Deadly Sins: Le retour des commandements: Le maître du soleil (Épisode 14),,DefaultWidevineAndroidPhone,00:21:25,Not latest view,FR (France)
Romain,2020-02-25 22:03:01,00:34:09,,Riverdale: Saison 4: Chapitre soixante-trois : Hérédité (Épisode 6),,DefaultWidevineAndroidPhone,00:41:56,00:41:56,FR (France)
Romain,2020-02-25 21:11:28,00:20:59,,Lucifer: Saison 2: Que d'émotions ! (Épisode 15),,DefaultWidevineAndroidPhone,00:27:13,00:27:13,FR (France)
Romain,2020-02-25 20:02:09,00:30:56,,Riverdale: Saison 4: Chapitre soixante-deux : Témoin à charge (Épisode 5),,DefaultWidevineAndroidPhone,00:41:16,00:41:16,FR (France)
Romain,2020-02-25 16:07:52,00:01:10,,DEATH NOTE -デスノート-: Death Note: Frénésie (Épisode 23),,DefaultWidevineAndroidPhone,00:22:31,00:22:31,FR (France)
Romain,2020-02-25 16:07:17,00:00:24,,DEATH NOTE -デスノート-: Death Note: Conduite (Épisode 22),,DefaultWidevineAndroidPhone,00:22:56,00:22:56,FR (France)
Romain,2020-02-25 16:04:10,00:02:53,,DEATH NOTE -デスノート-: Death Note: Performance (Épisode 21),,DefaultWidevineAndroidPhone,00:22:58,00:22:58,FR (France)
Romain,2020-02-25 16:03:53,00:00:06,,DEATH NOTE -デスノート-: Death Note: Expédient (Épisode 20),,DefaultWidevineAndroidPhone,00:22:58,00:22:58,FR (France)
Romain,2020-02-25 15:59:49,00:02:20,,DEATH NOTE -デスノート-: Death Note: Matsuda (Épisode 19),,DefaultWidevineAndroidPhone,00:22:50,00:22:50,FR (France)
Romain,2020-02-25 15:55:20,00:04:18,,DEATH NOTE -デスノート-: Death Note: Allié (Épisode 18),,DefaultWidevineAndroidPhone,00:22:58,00:22:58,FR (France)
Romain,2020-02-25 15:20:32,00:08:49,,DEATH NOTE -デスノート-: Death Note: Exécution (Épisode 17),,DefaultWidevineAndroidPhone,00:21:06,00:21:06,FR (France)
Romain,2020-02-25 15:16:30,00:03:56,,DEATH NOTE -デスノート-: Death Note: Décision (Épisode 16),,DefaultWidevineAndroidPhone,00:22:58,00:22:58,FR (France)
Romain,2020-02-25 15:05:31,00:06:29,,DEATH NOTE -デスノート-: Death Note: Pari (Épisode 15),,DefaultWidevineAndroidPhone,00:22:55,00:22:55,FR (France)
Romain,2020-02-25 14:41:29,00:19:43,,DEATH NOTE -デスノート-: Death Note: Ami (Épisode 14),,DefaultWidevineAndroidPhone,00:22:58,00:22:58,FR (France)
Romain,2020-02-25 14:29:00,00:11:30,,DEATH NOTE -デスノート-: Death Note: Confession (Épisode 13),,DefaultWidevineAndroidPhone,00:22:58,00:22:58,FR (France)
Romain,2020-02-25 14:12:03,00:13:19,,DEATH NOTE -デスノート-: Death Note: Amour (Épisode 12),,DefaultWidevineAndroidPhone,00:22:56,00:22:56,FR (France)
Romain,2020-02-25 13:53:26,00:15:25,,DEATH NOTE -デスノート-: Death Note: Assaut (Épisode 11),,DefaultWidevineAndroidPhone,00:22:56,00:22:56,FR (France)
Romain,2020-02-25 13:36:24,00:16:23,,DEATH NOTE -デスノート-: Death Note: Doute (Épisode 10),,DefaultWidevineAndroidPhone,00:22:56,00:22:56,FR (France)
Romain,2020-02-25 13:16:11,00:16:10,,DEATH NOTE -デスノート-: Death Note: Contact (Épisode 9),,DefaultWidevineAndroidPhone,00:22:55,00:22:55,FR (France)
Romain,2020-02-25 10:52:04,00:06:03,,DEATH NOTE -デスノート-: Death Note: Regard (Épisode 8),,DefaultWidevineAndroidPhone,00:21:40,00:21:40,FR (France)
Romain,2020-02-25 10:05:10,00:12:44,,DEATH NOTE -デスノート-: Death Note: Regard (Épisode 8),,DefaultWidevineAndroidPhone,00:15:08,Not latest view,FR (France)
Romain,2020-02-24 23:23:22,00:13:02,,DEATH NOTE -デスノート-: Death Note: Temps couvert (Épisode 7),,DefaultWidevineAndroidPhone,00:21:33,00:21:33,FR (France)
Romain,2020-02-24 23:06:55,00:16:22,,DEATH NOTE -デスノート-: Death Note: Déchirure (Épisode 6),,DefaultWidevineAndroidPhone,00:22:56,00:22:56,FR (France)
Romain,2020-02-24 21:45:37,00:17:33,,DEATH NOTE -デスノート-: Death Note: Tactique (Épisode 5),,DefaultWidevineAndroidPhone,00:22:56,00:22:56,FR (France)
Romain,2020-02-24 21:12:07,00:18:45,,DEATH NOTE -デスノート-: Death Note: Poursuite (Épisode 4),,DefaultWidevineAndroidPhone,00:22:56,00:22:56,FR (France)
Romain,2020-02-24 15:14:54,00:28:05,,Diablero: Saison 2: Coatlicue (Épisode 4),,DefaultWidevineAndroidPhone,00:32:44,00:32:44,FR (France)
Romain,2020-02-24 14:59:22,00:15:07,,DEATH NOTE -デスノート-: Death Note: Pacte (Épisode 3),,DefaultWidevineAndroidPhone,00:21:42,00:21:42,FR (France)
Romain,2020-02-24 14:21:08,00:17:57,,DEATH NOTE -デスノート-: Death Note: Confrontation (Épisode 2),,DefaultWidevineAndroidPhone,00:22:54,00:22:54,FR (France)
Romain,2020-02-24 14:15:49,00:05:13,,DEATH NOTE -デスノート-: Death Note: Renaissance (Épisode 1),,DefaultWidevineAndroidPhone,00:21:40,00:21:40,FR (France)
Romain,2020-02-24 14:13:24,00:02:18,,DEATH NOTE -デスノート-: Death Note: Renaissance (Épisode 1),,DefaultWidevineAndroidPhone,00:11:19,Not latest view,FR (France)
Romain,2020-02-24 01:32:52,00:30:57,,Riverdale: Saison 4: Chapitre soixante-et-un : Halloween (Épisode 4),,DefaultWidevineAndroidPhone,00:42:10,00:42:10,FR (France)
Romain,2020-02-24 01:01:36,00:30:57,,Riverdale: Saison 4: Chapitre soixante : Un après-midi de chien (Épisode 3),,DefaultWidevineAndroidPhone,00:42:08,00:42:08,FR (France)
Romain,2020-02-24 00:24:35,00:34:22,,Riverdale: Saison 4: Chapitre cinquante-neuf : Tempus fugit (Épisode 2),,DefaultWidevineAndroidPhone,00:42:04,00:42:04,FR (France)
Romain,2020-02-23 23:43:37,00:30:30,,Lucifer: Saison 2: Candy Morningstar (Épisode 14),,DefaultWidevineAndroidPhone,00:42:43,00:42:43,FR (France)
Romain,2020-02-23 23:40:57,00:01:53,,Lucifer: Saison 3: Mort d'un comique (Épisode 2),,DefaultWidevineAndroidPhone,00:06:08,00:06:08,FR (France)
Romain,2020-02-23 23:06:50,00:33:40,,Lucifer: Saison 3: Le retour des ailes (Épisode 1),,DefaultWidevineAndroidPhone,00:43:16,00:43:16,FR (France)
Romain,2020-02-23 23:06:08,00:00:04,,Lucifer: Saison 2: Monstre (Épisode 6),,DefaultWidevineAndroidPhone,00:00:55,00:00:55,FR (France)
